time,sim_t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg
2026-06-27T14:20:15.247075,1782580693.4333317,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:15.348972,1782580693.5323339,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:15.458778,1782580693.6433363,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:15.567932,1782580693.7513385,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:15.675099,1782580693.859341,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:15.784775,1782580693.964343,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:15.893479,1782580694.0723453,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.004256,1782580694.1803477,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.110443,1782580694.2883499,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.220190,1782580694.3963523,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.329922,1782580694.5043545,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.439117,1782580694.612357,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.548336,1782580694.720359,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.658540,1782580694.8313615,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.766171,1782580694.9363637,0.0,0.0,2.037428140640259,0.0,0.0,-0.16505137085914612,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.874851,1782580695.041366,0.0,0.0,2.0031895637512207,0.0,0.0,-0.40821242332458496,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:16.984035,1782580695.1493683,0.0,0.0,1.956762433052063,0.0,0.0,-0.4419781267642975,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.093184,1782580695.2543705,0.0,0.0,1.9098505973815918,0.0,0.0,-0.4504756033420563,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.201717,1782580695.3593729,0.0,0.0,1.8622592687606812,0.0,0.0,-0.4557986557483673,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.309420,1782580695.467375,0.0,0.0,1.8127774000167847,0.0,0.0,-0.46040797233581543,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.419155,1782580695.5753775,0.0,0.0,1.7628284692764282,0.0,0.0,-0.4644742012023926,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.528429,1782580695.6773796,0.0,0.0,1.715273380279541,0.0,0.0,-0.46789464354515076,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.635093,1782580695.7823818,0.0,0.0,1.6659750938415527,0.0,0.0,-0.4710385799407959,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.744782,1782580695.8873842,0.0,0.0,1.6163647174835205,0.0,0.0,-0.47384145855903625,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.854885,1782580695.9953864,0.0,0.0,1.5650475025177002,0.0,0.0,-0.4764074981212616,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:17.963120,1782580696.1003885,0.0,0.0,1.5149047374725342,0.0,0.0,-0.478628009557724,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.071733,1782580696.208391,0.0,0.0,1.4630998373031616,0.0,0.0,-0.48066097497940063,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.179928,1782580696.313393,0.0,0.0,1.412535309791565,0.0,0.0,-0.4824201464653015,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.289022,1782580696.4213955,0.0,0.0,1.3603440523147583,0.0,0.0,-0.4840308725833893,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.398657,1782580696.5293977,0.0,0.0,1.307989478111267,0.0,0.0,-0.48546212911605835,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.506415,1782580696.6344,0.0,0.0,1.256948471069336,0.0,0.0,-0.48670074343681335,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.614597,1782580696.7394023,0.0,0.0,1.2057846784591675,0.0,0.0,-0.487805038690567,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.723981,1782580696.8444045,0.0,0.0,1.1545113325119019,0.0,0.0,-0.48878955841064453,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.832563,1782580696.9494066,0.0,0.0,1.1031403541564941,0.0,0.0,-0.4896673858165741,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:18.941696,1782580697.054409,0.0,0.0,1.0516822338104248,0.0,0.0,-0.490449994802475,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.050430,1782580697.1594112,0.0,0.0,1.000146746635437,0.0,0.0,-0.49114784598350525,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.159633,1782580697.2644134,0.0,0.0,0.9485418796539307,0.0,0.0,-0.4917699992656708,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.268718,1782580697.3724158,0.0,0.0,0.8953982591629028,0.0,0.0,-0.492339551448822,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.377284,1782580697.480418,0.0,0.0,0.842196524143219,0.0,0.0,-0.4928457736968994,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.485993,1782580697.5884204,0.0,0.0,0.7889432311058044,0.0,0.0,-0.4932956397533417,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.595175,1782580697.6964226,0.0,0.0,0.7356441617012024,0.0,0.0,-0.4936954975128174,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.703408,1782580697.804425,0.0,0.0,0.6823046803474426,0.0,0.0,-0.49405062198638916,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.812673,1782580697.9124272,0.0,0.0,0.6289287209510803,0.0,0.0,-0.494366317987442,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:19.921396,1782580698.0174296,0.0,0.0,0.577004611492157,0.0,0.0,-0.49463945627212524,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:20.029556,1782580698.1254318,0.0,0.0,0.5238534212112427,0.0,0.0,-0.44553568959236145,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:20.138215,1782580698.2334342,0.0,0.0,0.5016326308250427,0.0,0.0,-0.03401407226920128,0.0,0.0,0.0003895640909249624
2026-06-27T14:20:20.247306,1782580698.3414364,0.0,0.0,0.4986158311367035,0.0,0.0,-0.20424717664718628,0.0,0.0,0.00038417346663265474
2026-06-27T14:20:20.355022,1782580698.4494388,0.0,0.0,0.4375796914100647,0.0,0.0,-0.9241235852241516,0.0,0.0,0.00030966868844385686
2026-06-27T14:20:20.464790,1782580698.554441,0.0,0.0,0.3045201003551483,0.0,0.0,-1.6062854528427124,0.0,0.0,0.00019048876076239982
2026-06-27T14:20:20.573948,1782580698.6594431,0.0,0.0,0.1012943834066391,0.0,0.0,-2.2587263584136963,0.0,0.0,6.701488029917744e-05
2026-06-27T14:20:20.684159,1782580698.7644455,0.0,0.0,-0.1684306412935257,0.0,0.0,-2.8714540004730225,0.0,0.0,-3.203795834187574e-05
2026-06-27T14:20:20.793521,1782580698.8724477,0.0,0.0,-0.5104086399078369,0.0,0.0,-3.452516794204712,0.0,0.0,-9.33557110334503e-05
2026-06-27T14:20:20.900812,1782580698.97745,0.0,0.0,-0.900300920009613,0.0,0.0,-3.964966058731079,0.0,0.0,-0.00011255773640519724
2026-06-27T14:20:21.009285,1782580699.0824523,0.0,0.0,-1.3411898612976074,0.0,0.0,-4.4237446784973145,0.0,0.0,-0.00010061439592926822
2026-06-27T14:20:21.118928,1782580699.1904545,0.0,0.0,-1.8419445753097534,0.0,0.0,-4.840027809143066,0.0,0.0,-6.88073607167847e-05
2026-06-27T14:20:21.227621,1782580699.298457,0.0,0.0,-2.3836426734924316,0.0,0.0,-5.142233371734619,0.0,0.0,-3.125495035795371e-05
2026-06-27T14:20:21.336332,1782580699.403459,0.0,0.0,-2.9260339736938477,0.0,0.0,-5.171114921569824,0.0,0.0,4.912653718774857e-07
2026-06-27T14:20:21.445132,1782580699.5084612,0.0,0.0,-3.468343496322632,0.0,0.0,-5.157017230987549,0.0,0.0,2.1682323079404897e-05
2026-06-27T14:20:21.555152,1782580699.6134636,0.0,0.0,-4.008973598480225,0.0,0.0,-5.140606880187988,0.0,0.0,3.11251210318561e-05
2026-06-27T14:20:21.662873,1782580699.7184658,0.0,0.0,-4.5479416847229,0.0,0.0,-5.125498294830322,0.0,0.0,3.0513239713793328e-05
2026-06-27T14:20:21.771279,1782580699.823468,0.0,0.0,-5.085402011871338,0.0,0.0,-5.111875057220459,0.0,0.0,2.3189736233132044e-05
2026-06-27T14:20:21.880035,1782580699.9314704,0.0,0.0,-5.636804103851318,0.0,0.0,-5.099287509918213,0.0,0.0,1.2718541699309152e-05
2026-06-27T14:20:21.989454,1782580700.0364726,0.0,0.0,-6.171651840209961,0.0,0.0,-5.088296413421631,0.0,0.0,2.9819339778269867e-06
