time,sim_t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg
2026-06-27T14:54:38.297074,1782582701.1661625,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:38.409643,1782582701.2771647,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:38.519928,1782582701.3851671,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:38.627551,1782582701.4901693,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:38.736217,1782582701.5981717,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:38.845714,1782582701.706174,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:38.954262,1782582701.8141763,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.063570,1782582701.9191785,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.171960,1782582702.030181,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.280177,1782582702.138183,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.389794,1782582702.2431855,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.497523,1782582702.3511877,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.607225,1782582702.4591901,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.715743,1782582702.5641923,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.825917,1782582702.6721945,0.0,0.0,2.024751663208008,0.0,0.0,-0.3356570899486542,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:39.933570,1782582702.777197,0.0,0.0,1.9829670190811157,0.0,0.0,-0.4304283857345581,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.041932,1782582702.882199,0.0,0.0,1.9367469549179077,0.0,0.0,-0.446438193321228,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.150121,1782582702.9902012,0.0,0.0,1.8881454467773438,0.0,0.0,-0.4530637860298157,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.259858,1782582703.0952036,0.0,0.0,1.8403104543685913,0.0,0.0,-0.457923948764801,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.368611,1782582703.2032058,0.0,0.0,1.7906140089035034,0.0,0.0,-0.4622756838798523,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.478380,1782582703.3112082,0.0,0.0,1.740474820137024,0.0,0.0,-0.4661315679550171,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.586642,1782582703.4162104,0.0,0.0,1.691351294517517,0.0,0.0,-0.4694668650627136,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.695330,1782582703.5212126,0.0,0.0,1.6418970823287964,0.0,0.0,-0.4724401831626892,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.804725,1782582703.629215,0.0,0.0,1.5907224416732788,0.0,0.0,-0.4751622974872589,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:40.913949,1782582703.7372172,0.0,0.0,1.5392705202102661,0.0,0.0,-0.47758129239082336,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.022169,1782582703.8422196,0.0,0.0,1.489011287689209,0.0,0.0,-0.47967445850372314,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.130326,1782582703.9502218,0.0,0.0,1.4371000528335571,0.0,0.0,-0.48159098625183105,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.241077,1782582704.0582242,0.0,0.0,1.3849931955337524,0.0,0.0,-0.4832940101623535,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.348599,1782582704.1662264,0.0,0.0,1.3327133655548096,0.0,0.0,-0.48480725288391113,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.457878,1782582704.2742288,0.0,0.0,1.280279278755188,0.0,0.0,-0.4861520528793335,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.567861,1782582704.382231,0.0,0.0,1.2277077436447144,0.0,0.0,-0.48734718561172485,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.675034,1782582704.4902334,0.0,0.0,1.1750147342681885,0.0,0.0,-0.48840925097465515,0.0,0.0,0.0003895640909249624
2026-06-27T14:54:41.785216,1782582704.5982356,0.0,0.0,1.122213363647461,0.0,0.0,-0.48935309052467346,0.0,0.0,0.0003895640909249624
