time,sim_t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg
2026-06-27T14:37:27.294375,1782581697.3267477,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:27.403440,1782581697.4347498,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:27.512310,1782581697.5427523,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:27.620465,1782581697.6477544,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:27.729165,1782581697.7557569,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:27.837900,1782581697.860759,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:27.948483,1782581697.9717615,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.056289,1782581698.0737636,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.164975,1782581698.1817658,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.273232,1782581698.2897682,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.382423,1782581698.3977704,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.491595,1782581698.5057728,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.599182,1782581698.613775,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.707769,1782581698.7217774,0.0,0.0,2.0397043228149414,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.816217,1782581698.8297796,0.0,0.0,2.033663034439087,0.0,0.0,-0.2483326643705368,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:28.925297,1782581698.934782,0.0,0.0,1.9957401752471924,0.0,0.0,-0.41884979605674744,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.034580,1782581699.0427842,0.0,0.0,1.948787808418274,0.0,0.0,-0.444001168012619,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.142930,1782581699.1507866,0.0,0.0,1.9003779888153076,0.0,0.0,-0.4516517221927643,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.252142,1782581699.2557888,0.0,0.0,1.8526772260665894,0.0,0.0,-0.4567452669143677,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.362244,1782581699.363791,0.0,0.0,1.8031001091003418,0.0,0.0,-0.46123751997947693,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.470982,1782581699.4717934,0.0,0.0,1.7530666589736938,0.0,0.0,-0.46521008014678955,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.580994,1782581699.5827959,0.0,0.0,1.7012220621109009,0.0,0.0,-0.4688301384449005,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.689158,1782581699.687798,0.0,0.0,1.651831030845642,0.0,0.0,-0.4718725383281708,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.798344,1782581699.7958002,0.0,0.0,1.600714087486267,0.0,0.0,-0.4746578633785248,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:29.906524,1782581699.9038026,0.0,0.0,1.5493136644363403,0.0,0.0,-0.4771329462528229,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:30.015722,1782581700.0118048,0.0,0.0,1.4976609945297241,0.0,0.0,-0.47933244705200195,0.0,0.0,0.0003895640909249624
2026-06-27T14:37:30.124257,1782581700.1168072,0.0,0.0,1.4472283124923706,0.0,0.0,-0.4812358021736145,0.0,0.0,0.0003895640909249624
