time,sim_t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg
2026-06-27T14:25:59.479584,1782581028.1444721,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:25:59.593814,1782581028.2554743,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:25:59.701997,1782581028.3634768,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:25:59.810700,1782581028.468479,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:25:59.919925,1782581028.5764813,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.029107,1782581028.6844835,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.137796,1782581028.789486,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.247562,1782581028.897488,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.356551,1782581029.0024903,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.466353,1782581029.1104927,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.574352,1782581029.2154949,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.683000,1782581029.3234973,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.791843,1782581029.4314995,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:00.900027,1782581029.539502,0.0,0.0,2.0396859645843506,0.0,0.0,0.0,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.009715,1782581029.647504,0.0,0.0,2.018402576446533,0.0,0.0,-0.36775264143943787,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.119389,1782581029.7525063,0.0,0.0,1.9751756191253662,0.0,0.0,-0.43502312898635864,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.227417,1782581029.8575087,0.0,0.0,1.9286984205245972,0.0,0.0,-0.44779685139656067,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.336864,1782581029.9655108,0.0,0.0,1.8799819946289062,0.0,0.0,-0.45395800471305847,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.445051,1782581030.0735133,0.0,0.0,1.8306844234466553,0.0,0.0,-0.45881348848342896,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.554321,1782581030.1815155,0.0,0.0,1.7808977365493774,0.0,0.0,-0.4630618095397949,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.663521,1782581030.2895179,0.0,0.0,1.7306784391403198,0.0,0.0,-0.4668295979499817,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.772752,1782581030.39752,0.0,0.0,1.6800752878189087,0.0,0.0,-0.4701767861843109,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.881377,1782581030.5025225,0.0,0.0,1.6305502653121948,0.0,0.0,-0.4730731248855591,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:01.990065,1782581030.6105247,0.0,0.0,1.579311490058899,0.0,0.0,-0.47572484612464905,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.099359,1782581030.718527,0.0,0.0,1.5278022289276123,0.0,0.0,-0.4780811369419098,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.208260,1782581030.8235292,0.0,0.0,1.4774935245513916,0.0,0.0,-0.48012012243270874,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.317477,1782581030.9315314,0.0,0.0,1.4255367517471313,0.0,0.0,-0.48198696970939636,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.425291,1782581031.0335338,0.0,0.0,1.376291275024414,0.0,0.0,-0.4835587441921234,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.534037,1782581031.138536,0.0,0.0,1.3254398107528687,0.0,0.0,-0.48500367999076843,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.643230,1782581031.2435381,0.0,0.0,1.2744444608688354,0.0,0.0,-0.4862919747829437,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.752913,1782581031.3545406,0.0,0.0,1.2203962802886963,0.0,0.0,-0.4875023365020752,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.860611,1782581031.4595428,0.0,0.0,1.1691529750823975,0.0,0.0,-0.48851969838142395,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:02.969806,1782581031.564545,0.0,0.0,1.1178086996078491,0.0,0.0,-0.4894268214702606,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.079035,1782581031.6725473,0.0,0.0,1.064903736114502,0.0,0.0,-0.490257203578949,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.187871,1782581031.7805495,0.0,0.0,1.0119143724441528,0.0,0.0,-0.49099525809288025,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.297206,1782581031.888552,0.0,0.0,0.9588496685028076,0.0,0.0,-0.4916512966156006,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.405541,1782581031.993554,0.0,0.0,0.9071948528289795,0.0,0.0,-0.4922187626361847,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.514584,1782581032.1015565,0.0,0.0,0.8540054559707642,0.0,0.0,-0.49273842573165894,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.623702,1782581032.2005587,0.0,0.0,0.8052018284797668,0.0,0.0,-0.4931637644767761,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.732403,1782581032.3085608,0.0,0.0,0.7519161701202393,0.0,0.0,-0.4935781955718994,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.841106,1782581032.4135633,0.0,0.0,0.7000704407691956,0.0,0.0,-0.49393677711486816,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:03.949957,1782581032.5155654,0.0,0.0,0.6496716737747192,0.0,0.0,-0.4942479431629181,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:04.060647,1782581032.6235676,0.0,0.0,0.5962756872177124,0.0,0.0,-0.494541734457016,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:04.167813,1782581032.7285697,0.0,0.0,0.5443341135978699,0.0,0.0,-0.49479585886001587,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:04.275340,1782581032.8335721,0.0,0.0,0.5053156614303589,0.0,0.0,-0.14794151484966278,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:04.384590,1782581032.9415743,0.0,0.0,0.501509428024292,0.0,0.0,0.018993739038705826,0.0,0.0,0.0003895640909249624
2026-06-27T14:26:04.495775,1782581033.0495768,0.0,0.0,0.47684258222579956,0.0,0.0,-0.5796822309494019,0.0,0.0,0.00035176235034822
2026-06-27T14:26:04.603457,1782581033.154579,0.0,0.0,0.37946292757987976,0.0,0.0,-1.2721636295318604,0.0,0.0,0.00024773502891996317
2026-06-27T14:26:04.711716,1782581033.259581,0.0,0.0,0.2105223387479782,0.0,0.0,-1.9406896829605103,0.0,0.0,0.00012183538570972028
2026-06-27T14:26:04.820712,1782581033.3675835,0.0,0.0,-0.034609753638505936,0.0,0.0,-2.591625213623047,0.0,0.0,6.153757146134586e-06
2026-06-27T14:26:04.928414,1782581033.4725857,0.0,0.0,-0.33803892135620117,0.0,0.0,-3.179934024810791,0.0,0.0,-7.155003169281335e-05
2026-06-27T14:26:05.038124,1782581033.580588,0.0,0.0,-0.7118397951126099,0.0,0.0,-3.732975721359253,0.0,0.0,-0.00010893825255724402
2026-06-27T14:26:05.146353,1782581033.6885903,0.0,0.0,-1.1423553228378296,0.0,0.0,-4.229860305786133,0.0,0.0,-0.00010840084649693501
2026-06-27T14:26:05.257088,1782581033.7965927,0.0,0.0,-1.6234623193740845,0.0,0.0,-4.669922351837158,0.0,0.0,-8.252373147521194e-05
2026-06-27T14:26:05.364314,1782581033.9015949,0.0,0.0,-2.1339402198791504,0.0,0.0,-5.044463157653809,0.0,0.0,-4.687341861318657e-05
2026-06-27T14:26:05.474067,1782581034.006597,0.0,0.0,-2.672954797744751,0.0,0.0,-5.170226573944092,0.0,0.0,-1.2117518845817836e-05
2026-06-27T14:26:05.582309,1782581034.1145995,0.0,0.0,-3.231283187866211,0.0,0.0,-5.164093494415283,0.0,0.0,1.460530576744825e-05
2026-06-27T14:26:05.690362,1782581034.2226017,0.0,0.0,-3.7881131172180176,0.0,0.0,-5.147202014923096,0.0,0.0,2.887650042316353e-05
2026-06-27T14:26:05.800201,1782581034.327604,0.0,0.0,-4.327743053436279,0.0,0.0,-5.131489276885986,0.0,0.0,3.16975777207537e-05
2026-06-27T14:26:05.909098,1782581034.4326062,0.0,0.0,-4.865801811218262,0.0,0.0,-5.117268085479736,0.0,0.0,2.647507802890899e-05
2026-06-27T14:26:06.018340,1782581034.5406084,0.0,0.0,-5.4177565574646,0.0,0.0,-5.104124546051025,0.0,0.0,1.658539596105024e-05
2026-06-27T14:26:06.125535,1782581034.6486108,0.0,0.0,-5.968367099761963,0.0,0.0,-5.092336654663086,0.0,0.0,5.98077731100689e-06
2026-06-27T14:26:06.235243,1782581034.756613,0.0,0.0,-6.517769813537598,0.0,0.0,-5.0817670822143555,0.0,0.0,-2.548707215110222e-06
2026-06-27T14:26:06.344282,1782581034.8616154,0.0,0.0,-7.050873756408691,0.0,0.0,-5.07253885269165,0.0,0.0,-8.11428972733364e-06
2026-06-27T14:26:06.453839,1782581034.9696176,0.0,0.0,-7.598252296447754,0.0,0.0,-5.064014911651611,0.0,0.0,-1.1824571541437827e-05
2026-06-27T14:26:06.563561,1782581035.07462,0.0,0.0,-8.129587173461914,0.0,0.0,-5.05657434463501,0.0,0.0,-1.4089364227463457e-05
2026-06-27T14:26:06.672280,1782581035.1826222,0.0,0.0,-8.675331115722656,0.0,0.0,-5.049701690673828,0.0,0.0,-1.1906549854908237e-05
2026-06-27T14:26:06.780980,1782581035.2906246,0.0,0.0,-9.220370292663574,0.0,0.0,-5.043540954589844,0.0,0.0,-9.527306867891844e-06
2026-06-27T14:26:06.891254,1782581035.3986268,0.0,0.0,-9.764781951904297,0.0,0.0,-5.038016319274902,0.0,0.0,-7.934581161610713e-06
2026-06-27T14:26:06.998170,1782581035.503629,0.0,0.0,-10.293527603149414,0.0,0.0,-5.033194541931152,0.0,0.0,-6.962892699764907e-06
2026-06-27T14:26:07.107263,1782581035.6086314,0.0,0.0,-10.821792602539062,0.0,0.0,-5.028858661651611,0.0,0.0,-6.293115312280094e-06
2026-06-27T14:26:07.215592,1782581035.7166336,0.0,0.0,-11.364700317382812,0.0,0.0,-5.0248541831970215,0.0,0.0,-5.605309421305501e-06
2026-06-27T14:26:07.325271,1782581035.824636,0.0,0.0,-11.907198905944824,0.0,0.0,-5.02126407623291,0.0,0.0,-4.9175035303309085e-06
2026-06-27T14:26:07.432956,1782581035.9326382,0.0,0.0,-12.44933032989502,0.0,0.0,-5.018045902252197,0.0,0.0,-4.229697639356316e-06
2026-06-27T14:26:07.541276,1782581036.0376403,0.0,0.0,-12.976085662841797,0.0,0.0,-5.015236854553223,0.0,0.0,-3.5609974675754637e-06
2026-06-27T14:26:07.650374,1782581036.1426427,0.0,0.0,-13.502562522888184,0.0,0.0,-5.012711048126221,0.0,0.0,-2.8922915962406224e-06
2026-06-27T14:26:07.759613,1782581036.250645,0.0,0.0,-14.043818473815918,0.0,0.0,-5.010378360748291,0.0,0.0,-2.204478377268046e-06
2026-06-27T14:26:07.868824,1782581036.3556473,0.0,0.0,-14.56981086730957,0.0,0.0,-5.008342266082764,0.0,0.0,-1.5357710810447079e-06
2026-06-27T14:26:07.976597,1782581036.4606495,0.0,0.0,-15.095600128173828,0.0,0.0,-5.00651216506958,0.0,0.0,-8.6706378482137e-07
2026-06-27T14:26:08.084839,1782581036.5686517,0.0,0.0,-15.636220932006836,0.0,0.0,-5.004821300506592,0.0,0.0,-1.7925059129323168e-07
2026-06-27T14:26:08.194937,1782581036.676654,0.0,0.0,-16.176668167114258,0.0,0.0,-5.003305912017822,0.0,0.0,4.415614953150704e-07
2026-06-27T14:26:08.303471,1782581036.7846563,0.0,0.0,-16.716964721679688,0.0,0.0,-5.001947402954102,0.0,0.0,7.518563591497762e-07
2026-06-27T14:26:08.412749,1782581036.8896587,0.0,0.0,-17.242115020751953,0.0,0.0,-5.00076150894165,0.0,0.0,9.012408549842542e-07
2026-06-27T14:26:08.521981,1782581036.9976609,0.0,0.0,-17.782146453857422,0.0,0.0,-4.999666213989258,0.0,0.0,9.59410502997852e-07
2026-06-27T14:26:08.630300,1782581037.1056633,0.0,0.0,-18.322071075439453,0.0,0.0,-4.998684406280518,0.0,0.0,1.016772849899982e-06
2026-06-27T14:26:08.738979,1782581037.2106655,0.0,0.0,-18.846893310546875,0.0,0.0,-4.997827529907227,0.0,0.0,1.0278519686329547e-06
2026-06-27T14:26:08.848242,1782581037.318668,0.0,0.0,-19.386627197265625,0.0,0.0,-4.997036457061768,0.0,0.0,1.037587213957478e-06
2026-06-27T14:26:08.956404,1782581037.42667,0.0,0.0,-19.926280975341797,0.0,0.0,-4.9963274002075195,0.0,0.0,1.0473224592820012e-06
2026-06-27T14:26:09.065114,1782581037.5346725,0.0,0.0,-20.46586036682129,0.0,0.0,-4.995691299438477,0.0,0.0,1.0570577046065242e-06
2026-06-27T14:26:09.174301,1782581037.6456747,0.0,0.0,-21.02035903930664,0.0,0.0,-4.995106220245361,0.0,0.0,1.0670633734122841e-06
2026-06-27T14:26:09.282970,1782581037.7536771,0.0,0.0,-21.559812545776367,0.0,0.0,-4.994596481323242,0.0,0.0,1.0767986187368074e-06
2026-06-27T14:26:09.391677,1782581037.8616793,0.0,0.0,-22.099218368530273,0.0,0.0,-4.994139671325684,0.0,0.0,1.0316397293697657e-06
