t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
6.208,31,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,72.9241954367825,False,2.0015194416046143,-4.257434368133545,-2.6846704483032227,,,,-78.88,False,,,"{""telemetry"": 0.8, ""graph"": 192.4}",True,3336.6,False,False,True,0.052,2.3,0.279,False,0.064,2.0,0.279,False,0.029,2.33,0.279,False
6.38,32,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,72.43470390549166,False,2.1426477432250977,-4.683866024017334,-2.8160386085510254,,,,-80.16,False,,,"{""telemetry"": 0.9, ""graph"": 164.3}",True,3336.6,False,False,True,0.0,,0.005,False,0.0,,0.005,False,0.0,,0.005,False
6.573,33,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,71.96432547368943,False,2.2940356731414795,-5.160013675689697,-2.8868963718414307,,,,-81.16,False,,,"{""telemetry"": 0.8, ""graph"": 155.9}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.758,34,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,71.56111015980782,False,2.4019877910614014,-5.506417751312256,-2.9595019817352295,,,,-81.45,False,,,"{""telemetry"": 1.1, ""graph"": 141.0}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.963,35,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,71.23788046808839,False,2.4977033138275146,-5.815212726593018,-3.0233683586120605,,,,-81.52,False,,,"{""telemetry"": 0.8, ""graph"": 146.6}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.192,36,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,70.99061257987915,False,2.575465202331543,-6.066086292266846,-3.057037591934204,,,,-81.52,False,,,"{""telemetry"": 0.8, ""graph"": 174.3}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.359,37,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,70.8070316351154,False,2.6226019859313965,-6.217913627624512,-3.0524544715881348,,,,-81.5,False,,,"{""telemetry"": 0.8, ""graph"": 141.4}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.606,38,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,70.67634979542939,False,2.6704084873199463,-6.3716230392456055,-3.0329248905181885,,,,-81.49,False,,,"{""telemetry"": 0.7, ""graph"": 188.3}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.766,39,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,70.58177707927399,False,2.695734739303589,-6.45292329788208,-3.0144777297973633,,,,-81.48,False,,,"{""telemetry"": 1.0, ""graph"": 146.9}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.974,40,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,70.51404639553725,False,2.7200844287872314,-6.531012535095215,-2.9886555671691895,,,,-81.47,False,,,"{""telemetry"": 1.2, ""graph"": 154.4}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.159,41,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,70.46619298684283,False,2.736771583557129,-6.5844807624816895,-2.96386981010437,,,,-81.47,False,,,"{""telemetry"": 1.0, ""graph"": 139.2}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.378,42,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,70.43263216329447,False,2.7506377696990967,-6.6288909912109375,-2.9384515285491943,,,,-81.47,False,,,"{""telemetry"": 0.7, ""graph"": 158.5}",True,3336.6,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.589,43,slm,TOWNSIM_CALIB_PILOT,1,deliberative,EVADIR_IZQUIERDA,0,70.40755348710759,False,2.7606656551361084,-6.660995006561279,-2.92242693901062,,,,-81.47,False,,,"{""telemetry"": 0.7, ""graph"": 168.8}",True,2177.5,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.769,44,slm,TOWNSIM_CALIB_PILOT,1,evasive,EVADIR_IZQUIERDA,0,70.38883657001024,False,2.7673230171203613,-6.682455539703369,-2.9211137294769287,,,,-81.57,False,,,"{""telemetry"": 0.7, ""graph"": 148.9}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.979,45,slm,TOWNSIM_CALIB_PILOT,1,evasive,EVADIR_IZQUIERDA,0,70.33700781558952,False,2.7749626636505127,-6.715900421142578,-3.0614888668060303,,,,-83.0,False,,,"{""telemetry"": 1.1, ""graph"": 158.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.116,46,slm,TOWNSIM_CALIB_PILOT,1,evasive,EVADIR_IZQUIERDA,0,70.23427331263218,False,2.7839293479919434,-6.764789581298828,-3.214357376098633,,,,-85.04,False,,,"{""telemetry"": 1.5, ""graph"": 94.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.32,47,slm,TOWNSIM_CALIB_PILOT,1,evasive,EVADIR_IZQUIERDA,0,70.10876702184038,False,2.7969470024108887,-6.842338562011719,-3.3859527111053467,,,,-87.76,False,,,"{""telemetry"": 1.1, ""graph"": 97.6}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.527,48,slm,TOWNSIM_CALIB_PILOT,1,evasive,EVADIR_IZQUIERDA,0,69.96341584028085,False,2.812880039215088,-6.9415459632873535,-3.557352304458618,,,,-90.71,False,,,"{""telemetry"": 0.9, ""graph"": 104.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.73,49,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,69.80594682760169,False,2.8301753997802734,-7.051701545715332,-3.7193732261657715,,,,-93.61,False,,,"{""telemetry"": 0.9, ""graph"": 106.6}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.944,50,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,69.63807118308017,False,2.850029945373535,-7.182946681976318,-3.8766329288482666,,,,-96.39,False,,,"{""telemetry"": 1.0, ""graph"": 120.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
10.221,51,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,69.45100030616042,False,2.8611323833465576,-7.360940456390381,-4.0847883224487305,,,,-97.75,False,,,"{""telemetry"": 0.8, ""graph"": 196.1}",False,,,,,0.0,,0.052,False,0.0,,0.052,False,0.0,,0.052,False
10.386,52,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,69.17170435876089,False,2.8598170280456543,-7.581067085266113,-4.280740737915039,,,,-98.37,False,,,"{""telemetry"": 0.8, ""graph"": 161.3}",False,,,,,0.0,,0.026,False,0.0,,0.026,False,0.0,,0.026,False
10.615,53,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,68.815802040504,False,2.8408262729644775,-7.971120357513428,-4.526360034942627,,,,-98.68,False,,,"{""telemetry"": 0.9, ""graph"": 189.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
10.78,54,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,68.40385886816816,False,2.814565896987915,-8.305776596069336,-4.6867899894714355,,,,-98.69,False,,,"{""telemetry"": 0.8, ""graph"": 154.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.0,55,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,67.95407591369583,False,2.769944429397583,-8.764472961425781,-4.870596408843994,,,,-98.6,False,,,"{""telemetry"": 0.8, ""graph"": 174.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.211,56,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,67.4695493832752,False,2.7130396366119385,-9.270846366882324,-5.048072338104248,,,,-98.32,False,,,"{""telemetry"": 0.6, ""graph"": 184.9}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.373,57,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,66.95014922130719,False,2.664226531982422,-9.66917610168457,-5.177352428436279,,,,-98.06,False,,,"{""telemetry"": 0.7, ""graph"": 145.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.596,58,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,66.41779871717489,False,2.592146158218384,-10.223193168640137,-5.348299026489258,,,,-97.66,False,,,"{""telemetry"": 1.7, ""graph"": 167.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.789,59,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,65.86993447577136,False,2.526562213897705,-10.70522689819336,-5.491733074188232,,,,-97.3,False,,,"{""telemetry"": 0.8, ""graph"": 160.9}",False,,,,,0.0,,0.001,False,0.0,,0.001,False,0.0,,0.001,False
11.968,60,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,65.31041873034415,False,2.450669527053833,-11.246354103088379,-5.649028301239014,,,,-96.9,False,,,"{""telemetry"": 0.8, ""graph"": 140.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.18,61,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,64.73355075116386,False,2.370569944381714,-11.804405212402344,-5.8085198402404785,,,,-96.49,False,,,"{""telemetry"": 0.8, ""graph"": 151.4}",False,,,,,0.0,,0.108,False,0.0,,0.108,False,0.0,,0.108,False
12.378,62,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,64.15881669345853,False,2.291884660720825,-12.343558311462402,-5.960850238800049,,,,-96.09,False,,,"{""telemetry"": 1.0, ""graph"": 148.5}",True,2177.5,False,False,True,0.021,2.04,0.302,False,0.014,0.4,0.302,False,0.056,1.92,0.302,False
12.603,63,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,63.57053175469351,False,2.2002928256988525,-12.963345527648926,-6.126431941986084,,,,-95.65,False,,,"{""telemetry"": 1.0, ""graph"": 173.6}",True,2177.5,False,False,True,0.0,,0.037,False,0.0,,0.037,False,0.0,,0.037,False
12.813,64,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,63.01953449935817,False,2.1202585697174072,-13.501143455505371,-6.220002174377441,,,,-95.37,False,,,"{""telemetry"": 0.7, ""graph"": 183.2}",True,2177.5,False,False,True,0.105,0.67,0.159,False,0.036,0.26,0.159,False,0.0,0.44,0.159,False
13.023,65,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,62.54050336035745,False,2.0540690422058105,-13.943536758422852,-6.333857536315918,,,,-95.28,False,,,"{""telemetry"": 1.3, ""graph"": 191.5}",True,2177.5,False,False,True,0.0,,0.018,False,0.0,,0.018,False,0.0,,0.018,False
13.194,66,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,62.165044712487834,False,2.005218267440796,-14.268562316894531,-6.407403469085693,,,,-95.27,False,,,"{""telemetry"": 1.7, ""graph"": 162.5}",True,2177.5,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.368,67,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,61.88135649451019,False,1.9725364446640015,-14.485245704650879,-6.428611755371094,,,,-95.28,False,,,"{""telemetry"": 0.7, ""graph"": 136.6}",True,2177.5,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.576,68,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,61.66904203636715,False,1.9409300088882446,-14.694143295288086,-6.431560039520264,,,,-95.29,False,,,"{""telemetry"": 0.8, ""graph"": 144.5}",True,2177.5,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.766,69,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,61.514392224864075,False,1.9177275896072388,-14.847088813781738,-6.419772148132324,,,,-95.3,False,,,"{""telemetry"": 1.1, ""graph"": 133.3}",True,2177.5,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.994,70,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,61.405704493702224,False,1.8990715742111206,-14.969823837280273,-6.398144721984863,,,,-95.31,False,,,"{""telemetry"": 0.9, ""graph"": 161.0}",True,2177.5,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.187,71,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,61.32629330434892,False,1.8860015869140625,-15.055699348449707,-6.373281478881836,,,,-95.31,False,,,"{""telemetry"": 0.9, ""graph"": 153.5}",True,2177.5,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.4,72,slm,TOWNSIM_CALIB_PILOT,1,deliberative,MANTENER_RUMBO,0,61.270012924228254,False,1.875732421875,-15.12311840057373,-6.344668388366699,,,,-95.31,False,,,"{""telemetry"": 0.9, ""graph"": 166.2}",True,2015.8,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.58,73,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,61.23084045392985,False,1.8692688941955566,-15.165826797485352,-6.325982570648193,,,,-95.32,False,,,"{""telemetry"": 0.7, ""graph"": 146.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.779,74,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,61.152064439406466,False,1.858284831047058,-15.263446807861328,-6.46553897857666,,,,-95.21,False,,,"{""telemetry"": 0.6, ""graph"": 144.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.027,75,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,60.90279617550539,False,1.8358416557312012,-15.490893363952637,-6.756126403808594,,,,-94.99,False,,,"{""telemetry"": 0.7, ""graph"": 192.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.184,76,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,60.56643024540903,False,1.8106755018234253,-15.752982139587402,-6.979894638061523,,,,-94.78,False,,,"{""telemetry"": 0.8, ""graph"": 148.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.382,77,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,60.162749242179224,False,1.777308464050293,-16.104564666748047,-7.198466777801514,,,,-94.54,False,,,"{""telemetry"": 0.9, ""graph"": 146.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.574,78,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,59.71932041231202,False,1.7391440868377686,-16.509387969970703,-7.39523983001709,,,,-94.28,False,,,"{""telemetry"": 0.8, ""graph"": 138.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.776,79,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,59.231635790519455,False,1.6965628862380981,-16.962797164916992,-7.580526828765869,,,,-94.03,False,,,"{""telemetry"": 0.8, ""graph"": 139.6}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.063,80,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,58.722130674904285,False,1.6310087442398071,-17.662565231323242,-7.829533100128174,,,,-93.65,False,,,"{""telemetry"": 1.0, ""graph"": 225.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.219,81,slm,TOWNSIM_CALIB_PILOT,1,reactive,MANTENER_RUMBO,0,58.100023725955474,False,1.5906862020492554,-18.093486785888672,-7.970363616943359,,,,-93.44,False,,,"{""telemetry"": 0.8, ""graph"": 153.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.415,82,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,57.549092867003296,False,1.546241283416748,-18.568632125854492,-8.118959426879883,,,,-93.2,False,,,"{""telemetry"": 1.0, ""graph"": 149.3}",True,2015.8,False,False,True,0.02,4.7,0.3,False,0.033,2.27,0.3,False,0.022,4.72,0.3,False
16.601,83,slm,TOWNSIM_CALIB_PILOT,1,deliberative,FRENAR,0,56.986143380365284,False,1.495428442955017,-19.111894607543945,-8.278562545776367,,,,-92.94,False,,,"{""telemetry"": 0.8, ""graph"": 134.9}",True,2015.8,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
