t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
7.12,36,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,151.7985313431331,False,-0.9403694272041321,-0.595683753490448,-1.1288161277770996,,,,-173.97,False,,,"{""telemetry"": 1.2, ""graph"": 87.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.446,37,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,151.86588614873332,False,-0.8970805406570435,-0.5212642550468445,-1.278360366821289,,,,-175.77,False,,,"{""telemetry"": 0.9, ""graph"": 212.7}",False,,,,,0.187,0.4,0.169,False,0.158,0.13,0.169,False,0.051,0.36,0.169,False
7.678,38,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,151.74424361926052,False,-1.0366517305374146,-0.4840371310710907,-1.6251327991485596,,,,-176.58,False,,,"{""telemetry"": 0.7, ""graph"": 228.4}",False,,,,,0.029,0.42,0.457,True,0.035,0.22,0.457,True,0.035,0.92,0.457,True
7.868,39,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,151.51115178627052,False,-1.2206298112869263,-0.46497634053230286,-1.769839882850647,,,,-176.74,False,,,"{""telemetry"": 0.9, ""graph"": 187.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.076,40,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,151.33828940508067,False,-1.3929485082626343,-0.4516593813896179,-1.7403583526611328,,,,-176.89,False,,,"{""telemetry"": 2.0, ""graph"": 193.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.276,41,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,151.20187244687804,False,-1.5115734338760376,-0.4440675675868988,-1.7024890184402466,,,,-176.97,False,,,"{""telemetry"": 1.9, ""graph"": 193.5}",False,,,,,0.013,9.16,0.283,False,0.016,4.73,0.283,False,0.015,6.14,0.283,False
8.443,42,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,151.09362342502314,False,-1.6200811862945557,-0.4377449154853821,-1.6612476110458374,,,,-177.01,False,,,"{""telemetry"": 1.8, ""graph"": 160.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.671,43,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,151.01321723209148,False,-1.712234616279602,-0.43263646960258484,-1.6164700984954834,,,,-177.04,False,,,"{""telemetry"": 1.3, ""graph"": 187.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.865,44,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,150.95288585993896,False,-1.7699366807937622,-0.42950671911239624,-1.5804293155670166,,,,-177.05,False,,,"{""telemetry"": 2.0, ""graph"": 179.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.069,45,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,150.90903388440623,False,-1.8155580759048462,-0.42705363035202026,-1.5444352626800537,,,,-177.06,False,,,"{""telemetry"": 1.8, ""graph"": 183.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.267,46,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,150.8779988127234,False,-1.8495936393737793,-0.425231009721756,-1.5147876739501953,,,,-177.06,False,,,"{""telemetry"": 1.0, ""graph"": 181.3}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.466,47,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,150.85278915889793,False,-1.874287724494934,-0.4239112436771393,-1.506596565246582,,,,-177.06,False,,,"{""telemetry"": 1.1, ""graph"": 179.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.651,48,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,MANTENER_RUMBO,0,150.83312962803944,False,-1.891290307044983,-0.423003613948822,-1.501325011253357,,,,-177.06,False,,,"{""telemetry"": 1.0, ""graph"": 163.9}",True,2166.2,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.846,49,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,150.81874607677042,False,-1.90607750415802,-0.42226049304008484,-1.5003901720046997,,,,-177.07,False,,,"{""telemetry"": 0.9, ""graph"": 159.3}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
10.077,50,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,150.77070471634335,False,-1.9779142141342163,-0.42493489384651184,-1.6557855606079102,,,,-177.18,False,,,"{""telemetry"": 0.7, ""graph"": 190.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
10.29,51,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,150.57327622606346,False,-2.1777265071868896,-0.4345235228538513,-1.9471111297607422,,,,-177.36,False,,,"{""telemetry"": 0.7, ""graph"": 202.9}",False,,,,,0.0,,0.036,False,0.0,,0.036,False,0.0,,0.036,False
10.509,52,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,girar_90,GIRAR_90,0,150.27062617736695,False,-2.4823858737945557,-0.4496583342552185,-2.2195286750793457,,,,-177.58,False,,,"{""telemetry"": 1.0, ""graph"": 214.8}",False,,,,,0.035,1.64,0.378,True,0.007,0.78,0.378,True,0.04,0.85,0.378,True
10.705,53,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,evasive,GIRAR_90,0,149.8649856583551,False,-2.8891079425811768,-0.4701455235481262,-2.4568727016448975,,,,-178.03,False,,,"{""telemetry"": 0.7, ""graph"": 193.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
10.892,54,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,evasive,GIRAR_90,0,149.46997985922076,False,-3.2320926189422607,-0.48753637075424194,-2.521205186843872,,,,-179.9,False,,,"{""telemetry"": 1.1, ""graph"": 180.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.02,55,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,evasive,GIRAR_90,0,149.12246521983528,False,-3.5566210746765137,-0.5041730999946594,-2.562281370162964,,,,177.41,False,,,"{""telemetry"": 1.2, ""graph"": 106.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.219,56,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,evasive,GIRAR_90,0,148.8397220828557,False,-3.812751531600952,-0.5174672603607178,-2.5984935760498047,,,,174.54,False,,,"{""telemetry"": 1.3, ""graph"": 105.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.414,57,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,evasive,GIRAR_90,0,148.61719314239022,False,-4.002038478851318,-0.5273953080177307,-2.6199419498443604,,,,171.75,False,,,"{""telemetry"": 1.0, ""graph"": 100.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.633,58,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,148.45087479684264,False,-4.16302490234375,-0.5359058380126953,-2.6318724155426025,,,,168.57,False,,,"{""telemetry"": 1.3, ""graph"": 119.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.801,59,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,148.32408283485682,False,-4.260108470916748,-0.540970504283905,-2.636230707168579,,,,166.34,False,,,"{""telemetry"": 1.0, ""graph"": 87.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.112,60,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,148.2015591778712,False,-4.409562110900879,-0.5304037928581238,-2.787384271621704,,,,165.03,False,,,"{""telemetry"": 0.9, ""graph"": 197.3}",False,,,,,0.0,,0.074,False,0.0,,0.074,False,0.0,,0.074,False
12.287,61,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,147.97171781977627,False,-4.626567363739014,-0.49408769607543945,-3.018112897872925,,,,164.75,False,,,"{""telemetry"": 1.0, ""graph"": 171.9}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.52,62,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,147.66506430903442,False,-4.978093147277832,-0.4227498471736908,-3.2748405933380127,,,,165.11,False,,,"{""telemetry"": 0.8, ""graph"": 205.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.709,63,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,147.28058458653302,False,-5.273029327392578,-0.35648906230926514,-3.4367616176605225,,,,165.59,False,,,"{""telemetry"": 0.8, ""graph"": 186.3}",False,,,,,0.0,,0.057,False,0.0,,0.057,False,0.0,,0.057,False
12.899,64,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,146.86381977880214,False,-5.721629619598389,-0.24940882623195648,-3.638878345489502,,,,166.38,False,,,"{""telemetry"": 1.1, ""graph"": 175.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.115,65,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,146.40233736692488,False,-6.2073469161987305,-0.12827791273593903,-3.826465129852295,,,,167.22,False,,,"{""telemetry"": 1.4, ""graph"": 190.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.309,66,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,145.91864669102807,False,-6.643985271453857,-0.016500646248459816,-3.9801158905029297,,,,167.97,False,,,"{""telemetry"": 1.2, ""graph"": 184.6}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.504,67,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,145.41309953070217,False,-7.128243923187256,0.10960152745246887,-4.140749931335449,,,,168.77,False,,,"{""telemetry"": 1.4, ""graph"": 178.6}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.697,68,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,144.89115194451244,False,-7.619486331939697,0.23913614451885223,-4.29705286026001,,,,169.57,False,,,"{""telemetry"": 1.1, ""graph"": 172.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.906,69,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,144.34882398170643,False,-8.161029815673828,0.38328033685684204,-4.464340686798096,,,,170.43,False,,,"{""telemetry"": 1.3, ""graph"": 180.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.12,70,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,143.8054963203721,False,-8.727770805358887,0.5352291464805603,-4.635682106018066,,,,171.33,False,,,"{""telemetry"": 1.3, ""graph"": 194.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.341,71,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,reactive,MANTENER_RUMBO,0,143.2555166393422,False,-9.228472709655762,0.6701674461364746,-4.784896373748779,,,,172.1,False,,,"{""telemetry"": 0.9, ""graph"": 215.0}",False,,,,,0.0,,0.001,False,0.0,,0.001,False,0.0,,0.001,False
14.575,72,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,142.65001368359918,False,-9.855871200561523,0.8396545648574829,-4.969983100891113,,,,173.06,False,,,"{""telemetry"": 0.7, ""graph"": 230.9}",True,2166.2,False,False,True,0.039,3.12,0.3,False,0.045,3.17,0.3,False,0.04,3.24,0.3,False
14.782,73,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,141.98818381535912,False,-10.423540115356445,0.9858222007751465,-5.1306986808776855,,,,174.03,False,,,"{""telemetry"": 0.8, ""graph"": 204.0}",True,2166.2,False,False,True,0.0,,0.04,False,0.0,,0.04,False,0.0,,0.04,False
15.001,74,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,141.428908280269,False,-10.976635932922363,1.120451807975769,-5.23124885559082,,,,174.79,False,,,"{""telemetry"": 0.7, ""graph"": 216.5}",True,2166.2,False,False,True,0.018,0.52,0.289,False,0.043,0.16,0.289,False,0.003,0.51,0.289,False
15.222,75,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,140.93099461137322,False,-11.441661834716797,1.230594515800476,-5.352910995483398,,,,174.94,False,,,"{""telemetry"": 0.9, ""graph"": 218.2}",True,2166.2,False,False,True,0.0,,0.003,False,0.0,,0.003,False,0.0,,0.003,False
15.401,76,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,140.5366638395779,False,-11.75550365447998,1.3045411109924316,-5.423584938049316,,,,174.93,False,,,"{""telemetry"": 0.8, ""graph"": 175.5}",True,2166.2,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.619,77,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,140.27074819203102,False,-12.008405685424805,1.3642109632492065,-5.441643238067627,,,,174.89,False,,,"{""telemetry"": 0.8, ""graph"": 193.5}",True,2166.2,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.804,78,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,140.0701213298942,False,-12.173959732055664,1.4033787250518799,-5.43771505355835,,,,174.86,False,,,"{""telemetry"": 0.7, ""graph"": 178.0}",True,2166.2,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.022,79,slm,TOWNSIM_CALIB_CRUCE_FRONTAL,1,deliberative,FRENAR,0,139.92048812646163,False,-12.321518898010254,1.4383790493011475,-5.420359134674072,,,,174.84,False,,,"{""telemetry"": 1.2, ""graph"": 195.1}",True,2166.2,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
