t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
2.901,15,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.56834709435957,False,0.1012541726231575,-0.14353254437446594,-0.3098665177822113,,,,-7.53,False,,,"{""telemetry"": 0.8, ""graph"": 96.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
3.097,16,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.56937682059619,False,0.10229964554309845,-0.14458639919757843,-0.30688169598579407,,,,-4.35,False,,,"{""telemetry"": 0.9, ""graph"": 90.3}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
3.298,17,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.57023901452548,False,0.10307013988494873,-0.14534786343574524,-0.30432653427124023,,,,-1.51,False,,,"{""telemetry"": 0.8, ""graph"": 91.3}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
3.497,18,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.57098391757164,False,0.10383648425340652,-0.1458921879529953,-0.3092365264892578,,,,1.07,False,,,"{""telemetry"": 0.8, ""graph"": 89.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
3.7,19,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.53640217784539,False,0.12135844677686691,-0.1460931897163391,-0.4191284775733948,,,,3.45,False,,,"{""telemetry"": 1.4, ""graph"": 91.9}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
3.902,20,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.45954774784299,False,0.17531199753284454,-0.144985169172287,-0.5672377943992615,,,,5.7,False,,,"{""telemetry"": 1.7, ""graph"": 92.7}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.116,21,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.34501620175686,False,0.2790079116821289,-0.14027638733386993,-0.7317412495613098,,,,7.89,False,,,"{""telemetry"": 0.9, ""graph"": 107.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.323,22,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,83.19198677060315,False,0.4352032244205475,-0.1290837675333023,-0.9068688154220581,,,,10.06,False,,,"{""telemetry"": 1.2, ""graph"": 113.3}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.557,23,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,82.99363380564166,False,0.6764359474182129,-0.10467156767845154,-1.1147586107254028,,,,12.64,False,,,"{""telemetry"": 0.9, ""graph"": 147.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
4.818,24,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,82.75197398247877,False,0.881466805934906,-0.07962778210639954,-1.2549526691436768,,,,14.47,False,,,"{""telemetry"": 1.2, ""graph"": 207.9}",False,,,,,0.018,1.04,0.53,True,0.009,0.13,0.53,True,0.036,0.95,0.53,True
4.948,25,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,82.44480354682045,False,1.2388503551483154,-0.027850041165947914,-1.4431065320968628,,,,17.02,False,,,"{""telemetry"": 0.8, ""graph"": 127.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
5.249,26,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,82.153856245992,False,1.549068570137024,0.021107960492372513,-1.4725757837295532,,,,18.23,False,,,"{""telemetry"": 0.8, ""graph"": 228.0}",False,,,,,0.0,0.19,0.897,True,0.032,0.06,0.897,True,0.052,0.36,0.897,True
5.469,27,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.88214428449477,False,1.8420835733413696,0.06874444335699081,-1.4891743659973145,,,,18.76,False,,,"{""telemetry"": 0.8, ""graph"": 216.6}",False,,,,,0.033,0.98,0.183,False,0.008,0.45,0.183,False,0.041,1.25,0.183,False
5.673,28,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.67918512586971,False,2.0647451877593994,0.10529967397451401,-1.5012366771697998,,,,18.93,False,,,"{""telemetry"": 1.1, ""graph"": 200.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
5.866,29,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.5347296415294,False,2.2103054523468018,0.12922802567481995,-1.5041464567184448,,,,18.98,False,,,"{""telemetry"": 1.4, ""graph"": 189.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.064,30,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.43006047292475,False,2.3211944103240967,0.14744038879871368,-1.502387523651123,,,,19.0,False,,,"{""telemetry"": 1.3, ""graph"": 186.9}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.258,31,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.35118232247567,False,2.4052000045776367,0.16121862828731537,-1.4982482194900513,,,,19.01,False,,,"{""telemetry"": 1.1, ""graph"": 181.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.454,32,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.29367972215135,False,2.4686479568481445,0.17161282896995544,-1.4932188987731934,,,,19.01,False,,,"{""telemetry"": 0.9, ""graph"": 177.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.647,33,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.25105988236362,False,2.516491651535034,0.17944404482841492,-1.4881250858306885,,,,19.01,False,,,"{""telemetry"": 0.9, ""graph"": 169.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
6.842,34,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,81.21906675025535,False,2.5525362491607666,0.18534088134765625,-1.4833706617355347,,,,19.01,False,,,"{""telemetry"": 1.0, ""graph"": 164.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.051,35,slm,TOWNSIM_INI,1,deliberative,MANTENER_RUMBO,0,81.19577151698792,False,2.5803983211517334,0.1898975968360901,-1.478995442390442,,,,19.0,False,,,"{""telemetry"": 1.0, ""graph"": 172.6}",True,2203.7,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.244,36,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,81.1785190008038,False,2.6008708477020264,0.19334642589092255,-1.4804415702819824,,,,19.03,False,,,"{""telemetry"": 0.9, ""graph"": 166.0}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
7.521,37,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,81.1214915986666,False,2.7053213119506836,0.22634479403495789,-1.7001385688781738,,,,19.96,False,,,"{""telemetry"": 0.8, ""graph"": 242.3}",False,,,,,0.0,,0.058,False,0.0,,0.058,False,0.0,,0.058,False
7.737,38,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,80.85556463201115,False,2.9019153118133545,0.2925616502761841,-1.9697339534759521,,,,21.22,False,,,"{""telemetry"": 0.7, ""graph"": 212.1}",True,2203.7,False,False,True,0.032,0.58,0.211,False,0.068,0.11,0.211,False,0.029,1.02,0.211,False
7.945,39,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,80.53091508625846,False,3.182344436645508,0.3880294859409332,-2.2080655097961426,,,,22.57,False,,,"{""telemetry"": 0.7, ""graph"": 205.6}",True,2203.7,False,False,True,0.042,1.23,0.18,False,0.055,0.47,0.18,False,0.073,0.82,0.18,False
8.145,40,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,80.2054595504566,False,3.461848735809326,0.48339661955833435,-2.2815349102020264,,,,23.3,False,,,"{""telemetry"": 0.9, ""graph"": 196.8}",True,2203.7,False,False,True,0.119,0.37,0.306,False,0.046,0.14,0.306,False,0.051,1.11,0.306,False
8.378,41,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.9531365536966,False,3.75527286529541,0.5834751725196838,-2.299467086791992,,,,23.67,False,,,"{""telemetry"": 0.8, ""graph"": 229.3}",True,2203.7,False,False,True,0.0,,0.09,False,0.0,,0.09,False,0.0,,0.09,False
8.589,42,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.71841505749923,False,3.9574480056762695,0.652360737323761,-2.2950148582458496,,,,23.79,False,,,"{""telemetry"": 0.9, ""graph"": 207.5}",True,2203.7,False,False,True,0.0,,0.004,False,0.0,,0.004,False,0.0,,0.004,False
8.763,43,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.56552899386767,False,4.101250171661377,0.7013055086135864,-2.282435417175293,,,,23.82,False,,,"{""telemetry"": 0.8, ""graph"": 170.3}",True,2203.7,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
8.957,44,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.45796759134713,False,4.209558486938477,0.7381365299224854,-2.2643675804138184,,,,23.84,False,,,"{""telemetry"": 1.1, ""graph"": 163.7}",True,2203.7,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.177,45,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.37960578056848,False,4.302720546722412,0.7697950005531311,-2.244129180908203,,,,23.84,False,,,"{""telemetry"": 1.8, ""graph"": 183.3}",True,2203.7,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.376,46,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.31779926354369,False,4.3615803718566895,0.7897860407829285,-2.241875648498535,,,,23.84,False,,,"{""telemetry"": 0.9, ""graph"": 182.6}",True,2203.7,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.57,47,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.27116239417887,False,4.406638145446777,0.8050844669342041,-2.2398757934570312,,,,23.84,False,,,"{""telemetry"": 0.8, ""graph"": 176.2}",True,2203.7,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.764,48,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,79.23651305287022,False,4.440545082092285,0.8165951371192932,-2.237638473510742,,,,23.84,False,,,"{""telemetry"": 1.1, ""graph"": 169.6}",True,2203.7,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
9.966,49,slm,TOWNSIM_INI,1,deliberative,MANTENER_RUMBO,0,79.2104429394062,False,4.465718746185303,0.8251400589942932,-2.2354583740234375,,,,23.84,False,,,"{""telemetry"": 1.0, ""graph"": 171.6}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
10.19,50,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,79.19141091262837,False,4.490112781524658,0.8336544632911682,-2.2468631267547607,,,,23.91,False,,,"{""telemetry"": 0.8, ""graph"": 195.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
10.415,51,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,79.1297422825651,False,4.5740966796875,0.8695402145385742,-2.4337704181671143,,,,24.53,False,,,"{""telemetry"": 0.9, ""graph"": 220.2}",False,,,,,0.0,,0.148,False,0.0,,0.148,False,0.0,,0.148,False
10.62,52,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,78.87969635163901,False,4.754419803619385,0.9484561085700989,-2.703212022781372,,,,25.5,False,,,"{""telemetry"": 0.7, ""graph"": 201.5}",False,,,,,0.0,,0.079,False,0.0,,0.079,False,0.0,,0.079,False
10.878,53,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,78.56076347192332,False,5.0933661460876465,1.09756600856781,-3.0108907222747803,,,,26.93,False,,,"{""telemetry"": 0.9, ""graph"": 253.5}",True,2105.9,False,False,True,0.03,0.97,0.255,False,0.033,0.43,0.255,False,0.027,1.05,0.255,False
11.082,54,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,78.0842726628316,False,5.432271480560303,1.2469377517700195,-3.216726064682007,,,,28.05,False,,,"{""telemetry"": 1.5, ""graph"": 199.7}",True,2105.9,False,False,True,0.039,0.53,0.486,True,0.034,0.14,0.486,True,0.022,0.62,0.486,True
11.263,55,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,77.7008438142145,False,5.760122776031494,1.391442060470581,-3.2833874225616455,,,,28.7,False,,,"{""telemetry"": 0.8, ""graph"": 177.9}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.482,56,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,77.38301113756913,False,6.081445217132568,1.5329233407974243,-3.330702781677246,,,,29.02,False,,,"{""telemetry"": 0.9, ""graph"": 197.0}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.665,57,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,77.12407487690045,False,6.296127796173096,1.6273249387741089,-3.36106538772583,,,,29.11,False,,,"{""telemetry"": 0.8, ""graph"": 179.7}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
11.851,58,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,76.92733754142216,False,6.465938091278076,1.7019038200378418,-3.3621957302093506,,,,29.14,False,,,"{""telemetry"": 0.7, ""graph"": 165.9}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.072,59,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,76.78170797041406,False,6.613231182098389,1.7665165662765503,-3.3501248359680176,,,,29.15,False,,,"{""telemetry"": 0.8, ""graph"": 186.1}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.264,60,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,76.6748625028675,False,6.7099738121032715,1.8089148998260498,-3.3330562114715576,,,,29.15,False,,,"{""telemetry"": 0.9, ""graph"": 177.8}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.462,61,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,76.59735178127127,False,6.784756660461426,1.8416690826416016,-3.31231951713562,,,,29.15,False,,,"{""telemetry"": 1.9, ""graph"": 173.9}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.651,62,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,76.54104384103925,False,6.841412544250488,1.8664722442626953,-3.2898261547088623,,,,29.15,False,,,"{""telemetry"": 1.1, ""graph"": 163.2}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
12.882,63,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,76.50193982641379,False,6.890909671783447,1.8881359100341797,-3.2675256729125977,,,,29.14,False,,,"{""telemetry"": 0.8, ""graph"": 194.8}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.064,64,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,76.46930381589804,False,6.919866561889648,1.9008071422576904,-3.2657036781311035,,,,29.14,False,,,"{""telemetry"": 0.8, ""graph"": 176.5}",True,2105.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.247,65,slm,TOWNSIM_INI,1,deliberative,MANTENER_RUMBO,0,76.44373831591727,False,6.94293212890625,1.9108997583389282,-3.264608860015869,,,,29.14,False,,,"{""telemetry"": 0.7, ""graph"": 159.1}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.441,66,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,76.42470812867754,False,6.961395263671875,1.919055461883545,-3.2692058086395264,,,,29.16,False,,,"{""telemetry"": 0.7, ""graph"": 152.7}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
13.666,67,slm,TOWNSIM_INI,1,girar_90,GIRAR_90,0,76.36395881700501,False,7.027255058288574,1.95436692237854,-3.4264888763427734,,,,29.55,False,,,"{""telemetry"": 0.7, ""graph"": 178.1}",False,,,,,0.015,0.47,0.401,True,0.024,0.13,0.401,True,0.021,0.44,0.401,True
13.864,68,slm,TOWNSIM_INI,1,evasive,GIRAR_90,0,76.13758336315122,False,7.192508697509766,2.0455915927886963,-3.6979637145996094,,,,30.36,False,,,"{""telemetry"": 0.8, ""graph"": 175.5}",False,,,,,0.0,,0.026,False,0.0,,0.026,False,0.0,,0.026,False
13.989,69,slm,TOWNSIM_INI,1,evasive,GIRAR_90,0,75.87019274997203,False,7.387275695800781,2.15341854095459,-3.8189728260040283,,,,32.56,False,,,"{""telemetry"": 1.1, ""graph"": 98.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.178,70,slm,TOWNSIM_INI,1,evasive,GIRAR_90,0,75.65935794026201,False,7.560429096221924,2.24923038482666,-3.8227527141571045,,,,35.18,False,,,"{""telemetry"": 1.0, ""graph"": 87.7}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.402,71,slm,TOWNSIM_INI,1,evasive,GIRAR_90,0,75.49193912190609,False,7.724885940551758,2.340113878250122,-3.8235716819763184,,,,38.4,False,,,"{""telemetry"": 0.9, ""graph"": 111.8}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.594,72,slm,TOWNSIM_INI,1,evasive,GIRAR_90,0,75.35859077209591,False,7.832688808441162,2.3996312618255615,-3.822443723678589,,,,41.18,False,,,"{""telemetry"": 2.1, ""graph"": 101.1}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.805,73,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,75.25888380334582,False,7.9239630699157715,2.4500010013580322,-3.8187010288238525,,,,44.3,False,,,"{""telemetry"": 1.9, ""graph"": 112.2}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
14.986,74,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,0,75.18318212817687,False,7.984464168548584,2.483555555343628,-3.8161795139312744,,,,46.73,False,,,"{""telemetry"": 0.8, ""graph"": 93.5}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.266,75,slm,TOWNSIM_INI,1,girar_90,GIRAR_90,0,75.08991264845449,False,8.063309669494629,2.5426011085510254,-3.9016988277435303,,,,48.26,False,,,"{""telemetry"": 1.1, ""graph"": 172.9}",False,,,,,0.017,0.57,0.499,True,0.013,0.16,0.499,True,0.005,0.59,0.499,True
15.457,76,slm,TOWNSIM_INI,1,evasive,GIRAR_90,0,74.90895434232071,False,8.198053359985352,2.668715000152588,-4.100876331329346,,,,48.85,False,,,"{""telemetry"": 1.2, ""graph"": 163.4}",False,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
15.665,77,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,74.66528824458844,False,8.33791446685791,2.806278944015503,-4.168902397155762,,,,47.49,False,,,"{""telemetry"": 0.9, ""graph"": 171.3}",True,2189.9,False,False,True,0.049,0.36,0.268,False,0.045,0.1,0.268,False,0.0,0.37,0.268,False
15.817,78,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,74.47407340486919,False,8.486815452575684,2.9546256065368652,-4.151474952697754,,,,45.01,False,,,"{""telemetry"": 0.9, ""graph"": 122.1}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.082,79,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,74.3204016892507,False,8.589729309082031,3.0579020977020264,-4.139459133148193,,,,43.81,False,,,"{""telemetry"": 1.0, ""graph"": 186.9}",True,2189.9,False,False,True,0.0,,0.118,False,0.0,,0.118,False,0.0,,0.118,False
16.251,80,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,74.19985797800247,False,8.67267894744873,3.14137864112854,-4.127843379974365,,,,43.24,False,,,"{""telemetry"": 0.9, ""graph"": 156.1}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.446,81,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,74.10830371922037,False,8.734489440917969,3.203664779663086,-4.1166558265686035,,,,42.99,False,,,"{""telemetry"": 1.0, ""graph"": 150.4}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.659,82,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,74.03883556824795,False,8.78762435913086,3.2572426795959473,-4.104554653167725,,,,42.86,False,,,"{""telemetry"": 1.2, ""graph"": 163.5}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
16.853,83,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,73.98801543733767,False,8.822380065917969,3.29229998588562,-4.095012187957764,,,,42.81,False,,,"{""telemetry"": 1.1, ""graph"": 156.9}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.063,84,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,73.95028323783647,False,8.851716041564941,3.3218867778778076,-4.085638523101807,,,,42.79,False,,,"{""telemetry"": 1.1, ""graph"": 166.9}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.255,85,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,73.92232143275994,False,8.871147155761719,3.3414905071258545,-4.0785417556762695,,,,42.78,False,,,"{""telemetry"": 0.9, ""graph"": 158.6}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.472,86,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,73.90135508017994,False,8.88731861114502,3.3578033447265625,-4.07188606262207,,,,42.77,False,,,"{""telemetry"": 1.0, ""graph"": 174.9}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
17.658,87,slm,TOWNSIM_INI,1,deliberative,FRENAR,0,73.8863204622314,False,8.898049354553223,3.3686273097991943,-4.066937446594238,,,,42.77,False,,,"{""telemetry"": 1.0, ""graph"": 160.3}",True,2189.9,False,False,True,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
